405,400,181
406,300,132
618239288747417,100,28
408,100,53
139269804106138,100,48
567313386223,100,62
33180,100,75
9459258751549039001,100,24
414,100,52
3706920095271793,100,31
416,100,53
98721,200,116
98723,100,38
9459097393673732513,100,70
94875254150,100,53
98727,200,84
1076601256,100,29
1352087818701780380,100,44
258693874,100,48
3488498094,100,44
2081199,100,72
432,1400,784
565376106929,100,54
434610,200,124
618238901471987,100,49
1236477443834292,100,22
1236477443834293,100,89
438,100,42
439,100,48
434616,100,34
3707171129207540,100,69
443,100,51
904395831,100,21
37687119526341365,100,46
449,100,40
450,100,39
565765063110,100,45
849226965447,100,55
5564146667299275,100,54
8652,100,54
43087266,100,52
33232,100,53
8574308198215639504,100,41
468,200,83
295381,100,47
627565922238934,100,33
295383,100,47
619933496254937,100,24
866173403,100,22
295389,100,47
3400158,100,43
295391,100,53
3392269443554,100,34
775019259,100,46
282702238081,100,68
33254,100,43
487,400,176
517013993,100,25
490,100,50
619933736990119,100,23
517013997,100,20
495,500,199
4332756040892912,100,29
498,100,61
86409299,100,40
450489985353703925,100,26
911184740854,100,55
131577,100,15
754092735459,100,49
275024241287675,100,18
508,100,55
756945524910832,100,43
6190017626038783,100,26
513,2200,760
514,300,201
100586923,100,73
516,400,272
86,100,66
33286,100,38
520,100,46
522,300,212
848079052887,100,46
524,100,28
4056262324148183564,100,72
2245134,100,35
926223,100,31
295441,100,46
206362050085394,100,76
1067779,100,22
532,100,44
565806383637,100,47
534,100,53
3707171129426009,100,63
220905890329,100,36
39468,100,49
2702323369082974297,100,65
565978543790,100,49
544,100,53
4325130443407907,100,49
66084,100,69
302765651995255333,100,59
553,100,37
258693859,300,126
775136367,100,76
618238772331057,100,44
848408273458,100,15
139358,100,87
86778422,100,62
567,800,332
86409785,100,51
570,100,58
4090242366698062394,100,52
572,100,35
2704184021457035836,100,75
623324054028863,100,16
2717837862919619135,100,36
623324054028866,100,72
98883,100,37
618239159771718,100,23
623324054028872,100,72
302730060061819465,100,69
588,100,48
2260469669234,100,31
2852580455754859087,100,65
594,300,184
2863675679166837151,100,28
1352087818716127829,100,60
118884,100,73
1695094252122,100,49
848408257420,100,65
283462894172,100,47
137480522916445,100,21
229982,100,43
6773416356276175453,100,50
850389213792,100,52
188373123683,100,37
612,300,120
283462894181,100,61
565074406161,100,58
8809,100,40
302758026397770346,100,43
1352295404396745008,100,60
646135912,100,45
36506977456233308771,100,49
206927841073939,100,20
99774,100,47
2609965713762673,100,54
619933481886327,100,65
619933481886328,100,43
619933481886336,100,31
5564711224296065,100,83
206393863922306,100,33
258720387,100,23
1235630645455638,100,42
474006150,100,71
619651006186119,100,19
188587783890,100,41
387834507,100,20
652,200,97
1441740656485826,100,40
623323279082128,100,44
80664,100,25
3392613876371,100,100
5564146623898260,100,58
848222261358,100,86
4056613607162077845,100,80
29262487,100,51
4056613607162077847,100,20
1352318302114689344,100,44
6758588800093274777,100,42
36510683590849872530,100,50
8574285321423184543,100,47
676,200,49
8108817477167162018,100,22
678,100,28
2259996352560,100,23
492201,100,48
302752942666113706,100,47
1352293426515641003,100,28
2704315942925575180,100,55
94186324653,100,67
2714265809516880557,100,60
215726877,100,49
32430375601,100,30
122995,100,28
11123791955747509,100,42
9459066891283792565,100,72
12519308064334522,100,43
258532027,100,58
1384832796821627582,100,56
345359040,100,58
355104,200,95
754231435970,100,58
2702331001268183746,100,27
848063627973,100,49
2702331001268183749,100,65
848063627975,100,45
258340300,200,114
848063627979,100,59
565420196556,100,16
565420196557,100,81
565420196559,100,76
14475985,100,37
99027,100,43
618238513873620,100,60
4056407716030514637,100,55
3211990,100,56
848063627991,100,48
7211651391963864,100,53
729,5100,2564
618238513873626,100,42
7211651391963867,100,37
387833978,100,64
734,100,62
735,200,104
736,100,51
129279440,100,67
740,200,112
33364255925248741,100,17
618238513873638,100,37
37893104811180776,100,53
1352087348318428044,100,28
2702326759407985385,100,24
747,200,100
2702326759407985388,100,67
750,100,47
344515313,100,16
283463656179,100,72
565117769021,100,55
282718241526,100,62
9459258751549038758,100,64
762,100,58
848063628027,100,54
4965405184164605,100,57
4090242272545317629,100,55
1991728938312447,100,50
619093165269763,100,53
3089612887904192,100,74
774,300,193
776,100,36
848417825545,100,38
12163435966748713733,100,100
905101561098756028,100,86
780,100,30
2702327606693405453,100,88
783,200,116
784,200,80
272704273,100,25
786,300,120
788,100,57
618238470906645,100,54
792,300,146
794,200,115
659735921435,100,55
4390774916876747547,100,5
798,200,99
129573663,100,65
418592,100,56
804,100,59
7211651391963945,100,28
2704184021457036073,100,18
65671,100,38
4462983578091580,100,42
565807440687,100,65
642893976322864,100,38
517047089,100,53
3603715510626117602,100,33
618239159771958,100,42
300,300,135
564988863289,100,43
6756739174490415928,100,6
1786683,100,62
828,200,114
6759274894805484347,100,48
94487651136,100,38
833,100,61
1695008178315,100,67
754221867845,100,64
282687877510,100,41
9459258814325506883,100,100
13804557900838454083,100,10
140,100,47
2708706748950325196,100,54
564988863307,100,36
7632574268236,100,79
565031536098,100,68
283462894415,100,56
31654117690,100,56
775275345,100,46
1413267332569,100,45
2703145156978294385,100,55
8142797519707472723,100,46
1130751722327,100,38
2852557558033723918,100,38
565031536100,100,25
864,600,259
12780385,100,18
1319138515771,100,25
36510683496697127765,100,58
39740,100,53
86369130,100,33
258696046,100,61
623344204571503,100,26
3707454636196723,100,45
1869408595772276,100,45
99189,100,69
848413055698,100,23
961610042696569,100,47
891,200,96
892,200,90
91601322168736236374,100,100
824035879142270,100,63
3913534056243349,100,70
1977667232011,100,47
848135406468,100,70
1036713763717,100,59
1413281694598,100,66
99207,100,46
1694965052908,100,76
3576382346,100,43
78387435202028970858,100,9
78387435202028970859,100,84
32428958911,100,28
1352087348333131245,100,18
1352293709822714768,100,57
6976783249,100,36
564988508995,100,48
46261141,100,72
918,1300,732
435096,100,38
211447086965657,100,47
12163435987640722325,100,74
2704184021457077146,100,20
925,100,49
2702323180495348638,100,63
929,100,50
617956098876322,100,59
283852907427,100,79
533412,100,26
935,100,44
936,100,46
565419135132,100,23
3189575,100,46
41900,100,46
1036713762259,100,20
206079620544539,100,68
9280173715276720,100,61
623323279006364,100,73
948,100,56
129593502,100,27
2702331001268183989,100,56
39753,200,66
282949772216,100,49
78387430118297314200,100,89
954,200,94
25531,100,36
206079637190417,100,56
188501730237,100,56
295870,100,44
3609320387539879412,100,47
94229500064,100,66
40562964350057251761,100,61
295875,100,54
565935514565,100,27
258696061,100,40
590793,100,41
1861782998287307,100,55
3367884,100,34
3706888441331655,100,41
86172623,100,70
1513467355614733264,100,47
25553,100,30
1351475041727020952,100,73
619651006185635,100,20
565892432852,200,78
2702331001268185933,100,73
907584471,100,22
2703145177899000791,100,48
86467545,100,41
6756739174581291853,100,59
989,100,66
99294,100,51
5571779499467743,100,55
619117974520801,100,42
6976783330,100,100
206079620546726,100,41
12163435966720017377,100,60
86172648,100,26
146522633303247,100,40
1082877,100,42
355155,100,28
272705245,100,30
1082878,100,46
207209771467766,100,48
3708300332565496,100,14
565892465657,100,31
14828538,100,26
5011221545542652,100,70
258355123,100,54
1854157400802302,100,59
1355960639559138133,100,65
1026,400,157
171,500,227
531960,100,41
1235630256210951,100,66
1033561096,100,39
387834028,100,69
177343,100,60
5011221545542670,100,21
2658477,100,59
1854157400802320,100,31
1659168804637317976,100,74
302730062383685689,100,21
2714265819977233922,100,27
2325685269,100,31
1442840469513238,100,40
848079096665,100,74
6756731454823113750,100,50
62777656345,100,28
533532,100,52
72962820134396773375,100,26
619093552488624,100,46
72983679968011092995,100,58
94358512676,100,78
206080024626215,100,37
5649897143443,100,46
619933823083561,100,78
94358512682,100,14
44254257,100,58
848063890482,100,67
44254259,100,32
848063890484,100,23
94487651381,100,33
619933478691116,100,49
5086057342008,100,27
146334346945593,100,65
146334346945595,100,28
1713213,100,36
2702322521924904000,100,48
4536099907,100,55
775275588,100,41
1416586036299,100,41
72546,100,84
11476778364146361418,100,2
4277329,100,22
2704176106544211027,100,55
618238384923733,100,54
2704176106544211029,100,54
1235696909042775,100,53
206079591851099,100,49
5572344617179699,100,34
645997662,100,47
1653604656852321376,100,34
5085023650913,100,8
188458643643,100,21
86193039,100,32
565806908517,100,70
251409,100,78
28008044784350020700,100,50
260007231,100,82
5649882899564,100,88
5571779370681874,100,69
1134,100,55
3153431594274767036,100,58
31409792113,100,40
5649882899570,100,11
43099251,100,37
590964,100,79
221680731253,100,44
2703145144188636008,100,37
302758026397770355,100,52
301761657,100,45
1352295425336583290,100,40
1236763377541311,100,48
1695180365200,100,42
5649882899582,100,7
138708749460607,100,45
27974690420563267073,100,46
192,1300,814
2854410578225766592,100,72
2704184021457077389,100,71
646114348,100,66
387835416,100,54
2713445727829705874,100,24
565892463470,100,63
597289452694,100,47
282688251417,100,50
848064690882,100,49
196,100,41
1178,100,51
1421132960,100,32
189104456865,100,48
188329444515,100,35
188329444516,100,52
188329444518,100,55
2706714658054851440,100,15
354384,200,111
1516713,100,50
282949772459,100,43
1446793879520429,100,39
5574133337586160,100,21
2703147698844124334,100,39
63034893490,100,67
1713694,100,21
565117412535,100,37
82489696434543764630,100,50
206369126704314,100,65
94229489183,100,33
82489696434543764633,100,42
1215,200,95
619138900010176,100,39
848322168352,100,56
1218,100,56
32430375115,100,60
2704176113517779829,100,58
1713350,100,38
778446029,100,53
4056468687073625293,100,66
1441708852217039,100,46
2252861521601520848,100,47
850403615954,100,20
205985490961619,100,51
412003557500116,100,22
3228885,100,57
5564146624251096,100,67
146809201096228,100,21
1242,300,175
2259953344719,100,45
1130837822330,100,19
7192306910,100,43
387776385,100,60
3746791632,100,30
33981079158203618,100,57
415726,100,54
1713702,100,33
619275941134642,100,54
565074445545,100,55
565074445546,100,47
649324071,100,45
565074445548,100,33
296174,100,48
564988331250,100,42
188329444596,100,65
258341758,200,114
205985619928310,100,31
1978040861943,100,100
1272,100,62
848093119737,100,64
3004456378012097866,100,38
376788403451,100,100
16135153,100,77
6756739174519113256,100,85
1278,200,86
2706719741786547455,100,79
1281,100,46
1854157400802563,100,51
31395415300,100,45
206644450919687,100,55
99594,100,58
99596,100,33
3603330,100,38
2702322553318909198,100,38
619940459193616,100,36
618238384910552,100,61
4333606299903250,100,32
394515,100,29
619996258354452,100,52
623324054029592,100,70
9459258751550633081,100,26
565935510191,100,70
376917370142,100,51
763167,100,35
619090065704225,100,62
43205922,100,79
1854056897831131,100,23
394533,100,70
47899743196218148114,100,2
619090065704231,100,40
300946213794386140,100,40
619117977709447,100,55
40143,100,37
157753689393,100,47
619090065704243,100,47
619940497457374,100,57
900773892707754122,100,34
3603761264598625160,100,38
8762809435448,100,62
129593503,100,56
14474246,100,29
591165,100,73
591167,100,20
1130652329280,100,3
591170,100,79
591171,100,18
301425990,100,51
206081916369659,100,47
591176,100,74
1353,100,52
1237355841922378,100,58
4942528406058551,100,68
188502263117,100,39
147656484922702,100,87
591183,100,29
1090896,100,29
647734609,100,36
1441708842648914,100,80
2706714656891528531,100,29
647734615,100,49
5564146925225307,100,57
791035180,100,71
2704176106544211513,100,54
258696545,100,54
94359575558,100,15
282688053200,100,40
33981079148635493,100,55
618239288714598,100,34
33981079148635496,100,41
1596,100,47
38119888818952311703,100,74
94229292401,100,51
618239288714612,200,104
564988338409,100,47
78387430118297314202,100,1
3327356,100,55
1137211950461,100,49
86533503,100,36
2856809292188525951,100,66
756378727654786,100,45
866173163,100,19
1977668294884,100,37
1137211950470,100,51
1415,100,51
22251220894060780,100,25
656778,100,65
6800109563173783,100,40
2702462922736723339,100,41
861582,100,57
6594,100,66
206362454164883,100,49
2706048901756052885,100,16
564988331415,100,39
308317086964345570,100,57
282688112196,100,44
4965467960632730,100,71
260184378,100,20
282702592375,100,56
2011373897119,100,38
1726825,100,21
1441708842648995,100,22
2702321674247456163,100,36
565420197285,100,72
1388744843404879271,100,47
2325054888,100,29
5564710449350059,100,30
82489696434543764873,100,48
86115761,100,65
1459,400,190
848422621636,100,32
1461,500,214
1462,200,104
1467,500,188
1468,200,104
1470,200,110
218521845,100,42
1474,100,45
754221870032,100,43
619138898415862,100,29
411970852505034,100,36
282702592384,100,49
493004,100,56
1485,2200,670
1486,200,134
1488,200,129
2472953670738168,100,34
1713618,100,34
2702323086355359186,100,51
2702323086355359187,100,50
181717,100,35
1494,200,148
172287447,100,13
1496,300,79
1789323544026,100,39
1499,100,67
1500,200,60
1402881508442362,100,53
94487840222,100,32
1351469956186867167,100,61
1413181040097,200,104
5011221545543138,100,30
1854157400802788,100,32
96331238,100,45
34279,100,30
94229489129,100,82
6756739174476053413,100,60
1413181040108,200,84
33499478023210480,100,23
17905,100,42
1522,100,45
619651006187091,100,16
3220981,100,63
282946569719,100,61
1352254599184623097,100,46
296442,100,46
9459051636598849787,100,67
228271662589,100,71
1579283435791870,100,35
258422357,100,34
565118338560,100,61
1539,800,317
1540,100,50
1542,100,59
98561,100,49
1544,200,82
1548,100,66
1033537037,100,65
27924651242891617796,100,47
33981079148635736,100,52
618239159772690,100,37
1555,100,58
1695094193070,100,84
282689898006,100,70
1560,200,91
1561,100,47
753447388698,100,37
282689543714,100,61
1713693,100,64
394782,100,68
394783,100,25
2706033650561082911,100,95
12465982546021254688,100,65
2706033650561082917,100,3
2213906873861671,100,45
1713704,100,47
1577,100,89
12163435966720370213,100,47
273058081,100,40
1413053711919,100,57
1584,300,122
565117494833,100,21
2706033650561082929,100,10
1587,100,42
1613530452784707166,100,8
277841050,100,56
650164,100,37
219741857338,100,47
1853868253595196,100,42
34365,100,34
34366,100,58
206927313233471,100,40
220902524482,100,54
6497990149699,100,42
145135544583748,100,14
99909,100,77
77036578400624322112,100,73
302752942666113688,100,69
77036580942490150440,100,89
1746507,100,50
1082958,100,62
8110052834444011085,100,15
412253285230161,100,20
14362195,100,48
2703147709304475917,100,59
2737538384856368725,100,20
387835479,100,27
34392,100,63
1853868253595225,100,20
3707488372434522,100,34
2708021983303278862,100,57
16827380184458830,100,100
25928868996496049746,100,80
1630,100,47
77036578400624322111,100,7
411876709384464,100,20
219740440162,100,49
848408258149,100,27
6790093537889748580,100,13
2703104622277207654,100,47
1413097825897,100,47
3609320331752924777,100,55
27974682826346841695,100,52
1713774,100,37
625018631243375,100,27
9892525917808,100,69
1414258493041,100,50
4942591168177778,100,63
1477566,100,36
1414258493047,100,48
1656,200,63
5850748,100,68
1802579331213231746,100,49
37687119531124331,100,49
2448799088918,100,53
1083014,100,38
413492,100,54
3327624,100,55
12163239498251323012,100,21
211164657422615,100,33
7207427142978313534,100,72
4325126956623504,100,56
129566824,100,25
2739390649015504367,100,59
219740440216,100,39
1083033,100,39
129263260,100,55
5649916278964,100,38
3707453472867999,100,40
1648,100,32
206079763498658,100,36
2266928432803,100,71
1701,400,149
1702,100,46
1704,100,60
995313323,100,31
564988626604,100,55
848222791341,100,30
1710,100,63
1712,100,39
2198655678891697,100,57
208088441136818,100,22
2712278802353063603,100,38
1717,100,56
517039799,100,60
14395066,100,35
3852374724649276,100,61
619933736994493,100,81
1728,100,52
28731073,100,38
1734,100,28
14599879,100,71
1713864,100,59
59082,100,65
1739,100,86
1413181236940,100,57
62776967458,100,69
282687876045,1000,615
1745,100,16
129205970,100,87
1413052117599,100,39
59094,300,199
414911,100,27
493272,100,67
14599897,100,27
188505097949,100,47
1355794246064701733,100,70
39888,100,28
59106,100,51
9459074513394493151,100,20
1764,200,98
138802892639433,100,54
258516711,1000,650
59112,100,57
4356596798337623784,100,37
94229374700,100,58
258516717,300,129
5574039194396398,100,19
1351471658127402736,100,29
564988626673,100,47
618301161391858,100,41
2703147698844477170,100,47
4942612156049141,100,66
2259954861814,100,70
5564153643704617,100,32
129612756,100,57
618238904154400,100,60
2259954861820,100,21
619933478691114,100,46
86411006,100,40
2454824703,100,57
1653581780056677769,100,24
5650657740545,100,81
219740260099,100,54
5770507663073996,100,52
258694102,100,42
8109641513488885507,100,4
5650657740551,100,78
2259954861832,100,25
94989975852,100,76
1803,100,44
47899743196218148600,100,88
1805,100,37
1977667233451,100,56
302752939179329296,100,33
7207427136004744974,100,38
206424812200238,100,53
32433741637,100,40
129271575,100,40
619933480310404,100,77
2213906873861914,100,58
387893025,100,65
5086186481442,100,25
14362404,100,68
619933478691121,100,33
14493481,100,39
137480652056365,100,40
618238384924462,100,50
59184,400,207
59186,300,153
1442462905657139,100,22
59189,100,65
59190,300,135
300877039869778987,100,41
3706888441594164,100,26
59195,100,57
157500,100,30
5564146799273790,100,54
2325686079,100,45
1579287705388864,100,27
59201,100,35
59202,300,126
3543795,100,31
564988331848,100,62
211447096518473,100,49
129555099,100,35
618238901471991,100,47
564988331857,100,43
100179,100,39
2325612372,100,47
14362456,100,53
150198355593049,100,73
166922015352317788,100,63
137323531323229,100,20
118723,100,63
87787359,100,44
27974682850754332502,100,53
623324054024507,100,12
59238,1300,894
59240,1300,413
619933478691132,100,59
59243,100,68
59244,1300,394
848063661933,100,74
86114621,100,35
2854410599151255967,100,55
59249,200,127
450701149923837810,100,39
2196368043,100,38
59253,100,68
145961907703816,100,92
1352295425323828706,100,49
59256,1300,405
756945567957553,100,44
623324054025947,100,11
59263,100,23
259278720,100,47
900773891806605632,100,36
34690,100,35
1647507093751683,100,34
619117972926487,100,53
86370183,100,33
565117413256,100,46
1853868281440137,100,61
272754570,100,34
1388538931352078222,100,52
296847,100,58
565117413264,100,55
3392269445012,100,64
848079210389,100,77
412160304372435,100,28
129435543,100,52
618238903091524,100,51
1948,100,44
564988626846,100,40
1502320122635708319,100,63
282687891361,200,104
1954,100,53
3580641953699,100,82
942551451556,100,26
620019508922278,100,62
1351471651424324593,100,100
4089967970561410983,100,19
4089967970561410984,100,69
9459051636599912426,100,66
1695357298604,100,83
565117412527,300,122
62862706606,100,100
9459051636602038190,100,72
57,500,258
1972,100,34
217692,100,60
1974,100,21
99999,100,42
848064743356,100,52
14657470,100,49
1235637633353664,100,61
1351469956847110081,100,73
302755481045157616,100,41
733828051,100,59
1351469956847105707,100,28
137292246124486,100,50
72979973833404114857,100,39
151497516805441483,100,40
7997389,100,69
258713550,100,46
4355285215402661947,100,26
479157225426,100,16
1242743961257635,100,46
59348,100,57
8724425710305093586,100,51
618238399277014,100,33
5564146623896802,100,43
848064743384,100,70
59353,100,45
564988626907,100,55
94186383324,100,48
273058810,100,53
258340299,100,39
5085024003749,100,13
59361,100,66
59363,100,33
59364,100,51
3489998821,100,68
353261087524843,100,52
2028,100,36
2029,100,57
6756739205957568493,100,45
260016113,100,57
79293562074377521107,100,0
79293562074377521108,100,94
2039,100,18
89597945,100,52
89597948,100,41
1236477544071509,100,35
190465,100,40
564988626603,100,56
91601322168731453405,100,0
7207427136004745218,100,45
6937370705324038,100,43
2055,100,73
87255048,100,68
190474,100,49
94359398411,100,61
153947010021648396,100,69
258698242,100,27
649324558,100,58
756378732439213,100,46
627565922199568,100,74
2472106767771665,100,53
1442483831146514,100,27
387893268,100,27
564988626606,100,57
627565922199574,100,30
68858644244503,100,67
591896,100,74
60081,100,40
32428958677,100,27
172640283,100,15
2703193452429209945,100,56
206079637194785,100,50
2083,100,42
70074954005956,100,60
59429,100,51
62777124903,100,44
59433,100,45
1441708842649643,100,24
2092,100,56
207493686511282,100,33
94488365102,100,65
1241049384038749,100,60
345635490039856,100,51
5770528583780402,100,58
1240996680149044,100,33
3229749,100,18
564988626612,100,59
62777124922,100,37
3913534059431995,100,74
752687083358857276,100,44
1224980995082,100,68
31410144949,100,59
9459105019271217500,100,28
619940324714563,100,63
3745861,100,62
354375,800,331
94616913992,100,76
1351608663197902921,100,49
354378,200,107
1388538837199333451,100,48
354380,100,40
1236508910987343,100,25
848223324240,100,67
354386,100,40
22386440621874190,100,63
354390,100,35
5564146753038423,100,51
206080024610906,100,43
59483,100,72
354396,100,52
94232741981,100,30
2863675679174808766,100,21
59487,100,71
2714311573562320991,100,46
2703145146517941263,100,35
354402,200,138
12359170517149795,100,35
354404,100,28
2702462922736724068,100,61
354408,100,30
302730062383685680,100,74
59498,100,64
137292494833771,100,71
86132844,100,35
282704955501,100,26
776849519,100,42
354420,400,160
354421,200,86
258696052,100,43
848063629431,100,37
94186383480,100,50
5770507677436025,100,54
565117413498,100,44
95004330107,100,35
258339571,400,189
3423736596605,100,22
5770507663075454,100,46
16829074632419455,100,35
258343939,300,100
35834099251374209,100,52
59523,100,36
59524,100,69
618238513875078,100,41
14362305,100,71
619933478690880,100,45
206393863917932,100,87
775020216,100,47
2704793048233887884,100,78
6191712590678158,100,39
618238513875087,100,66
2192,100,49
1977667233937,100,51
2194,100,58
4057497681410672786,100,65
129199421,100,18
2198,200,119
2198655678892183,100,46
141464,100,77
5571873384720538,100,66
2702323086352183662,100,36
354460,100,42
139269804084250,100,58
141470,100,37
618238384912069,100,38
189492873378,100,53
146334348008475,100,30
5571780145522852,100,45
24320902697355045019,100,35
129239208,100,71
14543017,100,70
129239210,100,36
32170500466,100,64
129239214,100,26
1049315506,100,40
2702321673745256818,100,32
354484,100,43
848432187574,100,48
1036708980019,100,16
86304954,100,36
1049315515,100,55
5572344229761397,100,40
5770518123440321,100,62
220905949378,100,74
848165185733,100,69
1373769581217990,100,82
411876450573345,100,36
8724425710305093829,100,45
59593,100,36
9459304505148297587,100,49
206644496263373,100,70
16699189700814,100,40
619933481879760,100,46
94993164498,100,18
1441709246728403,100,47
1854157429500116,100,38
618245963285203,100,61
1352088665976040916,100,49
5571779241543898,100,56
4942549202597583,100,19
2259954862300,100,15
1388561829065239589,100,43
2703145144188635360,100,51
452835,100,29
565003225318,100,45
190696,100,39
619933737003241,100,72
137292236376298,100,70
564988864747,100,47
10811143967059388648,100,92
417244034434770,100,39
5571967527545071,100,44
2291,100,57
220515281140,100,50
646140286,100,62
219743447287,100,56
258339583,300,125
125177,100,37
1236592699058426,100,14
900842836023281915,100,31
3706888699867660,100,48
618239174114347,100,42
420100,100,60
72952071,100,35
848092588296,100,31
125193,100,50
848063891940,100,26
14493967,100,66
137480652056851,100,47
59670,300,110
59671,100,63
59673,100,69
2852557558119819547,100,35
5572344617175325,100,59
59679,100,67
59681,200,56
345635490040099,100,39
887076,100,47
59685,100,29
1413099415846,100,59
904395825,100,67
302730060059162764,100,42
273058090,100,47
1363372720316139820,100,38
258697517,100,46
2350,200,82
1351470019609224925,100,63
2706714656891527559,100,73
95009351987,100,24
1235817813608757,100,25
1415420750134,100,68
411970851973431,100,26
1695180365928,100,34
141626,100,41
1182015,100,71
617956084173121,100,47
4942591168178498,100,80
2858116639528959649,100,55
150239749916093494,100,68
219740612935,100,61
3708049427058166,100,48
1694965131594,100,56
33500697746278731,100,42
